spectrum_id,model,pool,rank,reciprocal_rank,hit_at_1,hit_at_5,seen_in_axis2,adduct,n_peaks
236,fine_tuned,closed,5,0.2,False,True,True,[M+H]+,5
236,fine_tuned,open,5,0.2,False,True,True,[M+H]+,5
236,frozen,closed,163,0.006134969325153374,False,False,True,[M+H]+,5
236,frozen,open,2248,0.00044483985765124553,False,False,True,[M+H]+,5
237,fine_tuned,closed,144,0.006944444444444444,False,False,False,[M-NH3+H]+,3
237,fine_tuned,open,2178,0.0004591368227731864,False,False,False,[M-NH3+H]+,3
237,frozen,closed,348,0.0028735632183908046,False,False,False,[M-NH3+H]+,3
237,frozen,open,5394,0.0001853911753800519,False,False,False,[M-NH3+H]+,3
238,fine_tuned,closed,557,0.0017953321364452424,False,False,False,[M+H]+,2
238,fine_tuned,open,5695,0.0001755926251097454,False,False,False,[M+H]+,2
238,frozen,closed,412,0.0024271844660194173,False,False,False,[M+H]+,2
238,frozen,open,3562,0.00028074115665356543,False,False,False,[M+H]+,2
239,fine_tuned,closed,21,0.047619047619047616,False,False,False,[M-H2O+H]+,1
239,fine_tuned,open,261,0.0038314176245210726,False,False,False,[M-H2O+H]+,1
239,frozen,closed,84,0.011904761904761904,False,False,False,[M-H2O+H]+,1
239,frozen,open,1319,0.000758150113722517,False,False,False,[M-H2O+H]+,1
240,fine_tuned,closed,78,0.01282051282051282,False,False,False,[M+H]+,3
240,fine_tuned,open,86,0.011627906976744186,False,False,False,[M+H]+,3
240,frozen,closed,328,0.003048780487804878,False,False,False,[M+H]+,3
240,frozen,open,5336,0.0001874062968515742,False,False,False,[M+H]+,3
241,fine_tuned,closed,194,0.005154639175257732,False,False,False,[M+H]+,1
241,fine_tuned,open,3020,0.00033112582781456954,False,False,False,[M+H]+,1
241,frozen,closed,40,0.025,False,False,False,[M+H]+,1
241,frozen,open,1150,0.0008695652173913044,False,False,False,[M+H]+,1
242,fine_tuned,closed,179,0.00558659217877095,False,False,False,[M+H]+,6
242,fine_tuned,open,3233,0.0003093102381688834,False,False,False,[M+H]+,6
242,frozen,closed,40,0.025,False,False,False,[M+H]+,6
242,frozen,open,1556,0.0006426735218508997,False,False,False,[M+H]+,6
243,fine_tuned,closed,476,0.0021008403361344537,False,False,False,[M-H2O+H]+,4
243,fine_tuned,open,4515,0.00022148394241417498,False,False,False,[M-H2O+H]+,4
243,frozen,closed,354,0.002824858757062147,False,False,False,[M-H2O+H]+,4
243,frozen,open,1154,0.0008665511265164644,False,False,False,[M-H2O+H]+,4
245,fine_tuned,closed,502,0.00199203187250996,False,False,False,[M+Na]+,1
245,fine_tuned,open,4464,0.00022401433691756272,False,False,False,[M+Na]+,1
245,frozen,closed,471,0.0021231422505307855,False,False,False,[M+Na]+,1
245,frozen,open,3675,0.00027210884353741496,False,False,False,[M+Na]+,1
246,fine_tuned,closed,402,0.0024875621890547263,False,False,False,[M+H]+,10
246,fine_tuned,open,2594,0.00038550501156515033,False,False,False,[M+H]+,10
246,frozen,closed,367,0.0027247956403269754,False,False,False,[M+H]+,10
246,frozen,open,2555,0.0003913894324853229,False,False,False,[M+H]+,10
247,fine_tuned,closed,40,0.025,False,False,False,[M+H]+,2
247,fine_tuned,open,458,0.002183406113537118,False,False,False,[M+H]+,2
247,frozen,closed,104,0.009615384615384616,False,False,False,[M+H]+,2
247,frozen,open,1332,0.0007507507507507507,False,False,False,[M+H]+,2
248,fine_tuned,closed,580,0.0017241379310344827,False,False,False,[M+NH4]+,2
248,fine_tuned,open,5877,0.00017015484090522376,False,False,False,[M+NH4]+,2
248,frozen,closed,626,0.001597444089456869,False,False,False,[M+NH4]+,2
248,frozen,open,6253,0.00015992323684631377,False,False,False,[M+NH4]+,2
249,fine_tuned,closed,2,0.5,False,True,True,[M+H]+,4
249,fine_tuned,open,3,0.3333333333333333,False,True,True,[M+H]+,4
249,frozen,closed,6,0.16666666666666666,False,False,True,[M+H]+,4
249,frozen,open,544,0.001838235294117647,False,False,True,[M+H]+,4
250,fine_tuned,closed,111,0.009009009009009009,False,False,True,[M-H2O+H]+,2
250,fine_tuned,open,1473,0.0006788866259334691,False,False,True,[M-H2O+H]+,2
250,frozen,closed,58,0.017241379310344827,False,False,True,[M-H2O+H]+,2
250,frozen,open,2059,0.00048567265662943174,False,False,True,[M-H2O+H]+,2
251,fine_tuned,closed,463,0.0021598272138228943,False,False,False,[M+Na]+,2
251,fine_tuned,open,4837,0.0002067397146991937,False,False,False,[M+Na]+,2
251,frozen,closed,306,0.0032679738562091504,False,False,False,[M+Na]+,2
251,frozen,open,4466,0.0002239140170174653,False,False,False,[M+Na]+,2
252,fine_tuned,closed,1,1.0,True,True,True,[M+H]+,2
252,fine_tuned,open,1,1.0,True,True,True,[M+H]+,2
252,frozen,closed,1,1.0,True,True,True,[M+H]+,2
252,frozen,open,1,1.0,True,True,True,[M+H]+,2
253,fine_tuned,closed,226,0.004424778761061947,False,False,True,[M-NH3+H]+,2
253,fine_tuned,open,3498,0.0002858776443682104,False,False,True,[M-NH3+H]+,2
253,frozen,closed,142,0.007042253521126761,False,False,True,[M-NH3+H]+,2
253,frozen,open,2857,0.00035001750087504374,False,False,True,[M-NH3+H]+,2
254,fine_tuned,closed,6,0.16666666666666666,False,False,True,[M+H]+,1
254,fine_tuned,open,13,0.07692307692307693,False,False,True,[M+H]+,1
254,frozen,closed,7,0.14285714285714285,False,False,True,[M+H]+,1
254,frozen,open,21,0.047619047619047616,False,False,True,[M+H]+,1
255,fine_tuned,closed,5,0.2,False,True,True,[M+H]+,1
255,fine_tuned,open,9,0.1111111111111111,False,False,True,[M+H]+,1
255,frozen,closed,6,0.16666666666666666,False,False,True,[M+H]+,1
255,frozen,open,19,0.05263157894736842,False,False,True,[M+H]+,1
256,fine_tuned,closed,4,0.25,False,True,True,[M+H]+,3
256,fine_tuned,open,6,0.16666666666666666,False,False,True,[M+H]+,3
256,frozen,closed,8,0.125,False,False,True,[M+H]+,3
256,frozen,open,19,0.05263157894736842,False,False,True,[M+H]+,3
257,fine_tuned,closed,1,1.0,True,True,True,[M+H]+,1
257,fine_tuned,open,8,0.125,False,False,True,[M+H]+,1
257,frozen,closed,9,0.1111111111111111,False,False,True,[M+H]+,1
257,frozen,open,297,0.003367003367003367,False,False,True,[M+H]+,1
258,fine_tuned,closed,37,0.02702702702702703,False,False,True,[M+H]+,3
258,fine_tuned,open,44,0.022727272727272728,False,False,True,[M+H]+,3
258,frozen,closed,31,0.03225806451612903,False,False,True,[M+H]+,3
258,frozen,open,31,0.03225806451612903,False,False,True,[M+H]+,3
259,fine_tuned,closed,35,0.02857142857142857,False,False,False,[M+H]+,5
259,fine_tuned,open,131,0.007633587786259542,False,False,False,[M+H]+,5
259,frozen,closed,20,0.05,False,False,False,[M+H]+,5
259,frozen,open,968,0.0010330578512396695,False,False,False,[M+H]+,5
260,fine_tuned,closed,77,0.012987012987012988,False,False,True,[M+NH4]+,1
260,fine_tuned,open,2644,0.00037821482602118004,False,False,True,[M+NH4]+,1
260,frozen,closed,51,0.0196078431372549,False,False,True,[M+NH4]+,1
260,frozen,open,1423,0.0007027406886858749,False,False,True,[M+NH4]+,1
261,fine_tuned,closed,391,0.0025575447570332483,False,False,True,[M+NH4]+,2
261,fine_tuned,open,2973,0.0003363605785401951,False,False,True,[M+NH4]+,2
261,frozen,closed,54,0.018518518518518517,False,False,True,[M+NH4]+,2
261,frozen,open,1370,0.00072992700729927,False,False,True,[M+NH4]+,2
262,fine_tuned,closed,12,0.08333333333333333,False,False,False,[M+H]+,3
262,fine_tuned,open,427,0.00234192037470726,False,False,False,[M+H]+,3
262,frozen,closed,12,0.08333333333333333,False,False,False,[M+H]+,3
262,frozen,open,16,0.0625,False,False,False,[M+H]+,3
263,fine_tuned,closed,20,0.05,False,False,False,[M+H]+,4
263,fine_tuned,open,938,0.0010660980810234541,False,False,False,[M+H]+,4
263,frozen,closed,11,0.09090909090909091,False,False,False,[M+H]+,4
263,frozen,open,84,0.011904761904761904,False,False,False,[M+H]+,4
264,fine_tuned,closed,22,0.045454545454545456,False,False,False,[M+H]+,3
264,fine_tuned,open,751,0.0013315579227696406,False,False,False,[M+H]+,3
264,frozen,closed,14,0.07142857142857142,False,False,False,[M+H]+,3
264,frozen,open,146,0.00684931506849315,False,False,False,[M+H]+,3
265,fine_tuned,closed,238,0.004201680672268907,False,False,True,[M+Na]+,2
265,fine_tuned,open,4052,0.00024679170779861795,False,False,True,[M+Na]+,2
265,frozen,closed,60,0.016666666666666666,False,False,True,[M+Na]+,2
265,frozen,open,515,0.001941747572815534,False,False,True,[M+Na]+,2
267,fine_tuned,closed,69,0.014492753623188406,False,False,False,[M+H]+,1
267,fine_tuned,open,2072,0.00048262548262548264,False,False,False,[M+H]+,1
267,frozen,closed,109,0.009174311926605505,False,False,False,[M+H]+,1
267,frozen,open,1251,0.0007993605115907274,False,False,False,[M+H]+,1
268,fine_tuned,closed,2,0.5,False,True,False,[M+H]+,2
268,fine_tuned,open,121,0.008264462809917356,False,False,False,[M+H]+,2
268,frozen,closed,1,1.0,True,True,False,[M+H]+,2
268,frozen,open,21,0.047619047619047616,False,False,False,[M+H]+,2
269,fine_tuned,closed,14,0.07142857142857142,False,False,False,[M+Na]+,2
269,fine_tuned,open,129,0.007751937984496124,False,False,False,[M+Na]+,2
269,frozen,closed,31,0.03225806451612903,False,False,False,[M+Na]+,2
269,frozen,open,1673,0.0005977286312014345,False,False,False,[M+Na]+,2
270,fine_tuned,closed,58,0.017241379310344827,False,False,True,[M-NH3+H]+,2
270,fine_tuned,open,58,0.017241379310344827,False,False,True,[M-NH3+H]+,2
270,frozen,closed,92,0.010869565217391304,False,False,True,[M-NH3+H]+,2
270,frozen,open,170,0.0058823529411764705,False,False,True,[M-NH3+H]+,2
271,fine_tuned,closed,2,0.5,False,True,False,[M+H]+,4
271,fine_tuned,open,2,0.5,False,True,False,[M+H]+,4
271,frozen,closed,511,0.0019569471624266144,False,False,False,[M+H]+,4
271,frozen,open,4500,0.00022222222222222223,False,False,False,[M+H]+,4
272,fine_tuned,closed,259,0.003861003861003861,False,False,True,[M-NH3+H]+,1
272,fine_tuned,open,990,0.00101010101010101,False,False,True,[M-NH3+H]+,1
272,frozen,closed,49,0.02040816326530612,False,False,True,[M-NH3+H]+,1
272,frozen,open,709,0.0014104372355430183,False,False,True,[M-NH3+H]+,1
273,fine_tuned,closed,1,1.0,True,True,True,[M+H]+,12
273,fine_tuned,open,1,1.0,True,True,True,[M+H]+,12
273,frozen,closed,159,0.006289308176100629,False,False,True,[M+H]+,12
273,frozen,open,1339,0.0007468259895444362,False,False,True,[M+H]+,12
274,fine_tuned,closed,84,0.011904761904761904,False,False,True,[M+H]+,3
274,fine_tuned,open,318,0.0031446540880503146,False,False,True,[M+H]+,3
274,frozen,closed,38,0.02631578947368421,False,False,True,[M+H]+,3
274,frozen,open,826,0.0012106537530266344,False,False,True,[M+H]+,3
275,fine_tuned,closed,547,0.0018281535648994515,False,False,False,[M+Na]+,1
275,fine_tuned,open,5413,0.00018474043968224645,False,False,False,[M+Na]+,1
275,frozen,closed,593,0.0016863406408094434,False,False,False,[M+Na]+,1
275,frozen,open,6101,0.00016390755613833797,False,False,False,[M+Na]+,1
277,fine_tuned,closed,560,0.0017857142857142857,False,False,False,[M-2H2O+H]+,4
277,fine_tuned,open,5536,0.000180635838150289,False,False,False,[M-2H2O+H]+,4
277,frozen,closed,69,0.014492753623188406,False,False,False,[M-2H2O+H]+,4
277,frozen,open,2324,0.0004302925989672978,False,False,False,[M-2H2O+H]+,4
278,fine_tuned,closed,251,0.00398406374501992,False,False,False,[M+H]+,4
278,fine_tuned,open,1527,0.0006548788474132286,False,False,False,[M+H]+,4
278,frozen,closed,89,0.011235955056179775,False,False,False,[M+H]+,4
278,frozen,open,1367,0.000731528895391368,False,False,False,[M+H]+,4
279,fine_tuned,closed,517,0.0019342359767891683,False,False,False,[M+H]+,6
279,fine_tuned,open,5186,0.0001928268414963363,False,False,False,[M+H]+,6
279,frozen,closed,495,0.00202020202020202,False,False,False,[M+H]+,6
279,frozen,open,5064,0.00019747235387045813,False,False,False,[M+H]+,6
280,fine_tuned,closed,506,0.001976284584980237,False,False,False,[M+H]+,1
280,fine_tuned,open,4433,0.00022558087074216106,False,False,False,[M+H]+,1
280,frozen,closed,371,0.0026954177897574125,False,False,False,[M+H]+,1
280,frozen,open,4702,0.0002126754572522331,False,False,False,[M+H]+,1
283,fine_tuned,closed,251,0.00398406374501992,False,False,False,[M+H]+,7
283,fine_tuned,open,3736,0.0002676659528907923,False,False,False,[M+H]+,7
283,frozen,closed,25,0.04,False,False,False,[M+H]+,7
283,frozen,open,801,0.0012484394506866417,False,False,False,[M+H]+,7
284,fine_tuned,closed,133,0.007518796992481203,False,False,True,[M+H]+,4
284,fine_tuned,open,237,0.004219409282700422,False,False,True,[M+H]+,4
284,frozen,closed,72,0.013888888888888888,False,False,True,[M+H]+,4
284,frozen,open,807,0.0012391573729863693,False,False,True,[M+H]+,4
285,fine_tuned,closed,84,0.011904761904761904,False,False,False,[M+H]+,8
285,fine_tuned,open,436,0.0022935779816513763,False,False,False,[M+H]+,8
285,frozen,closed,458,0.002183406113537118,False,False,False,[M+H]+,8
285,frozen,open,3459,0.0002891008962127783,False,False,False,[M+H]+,8
286,fine_tuned,closed,69,0.014492753623188406,False,False,True,[M-H2O+H]+,6
286,fine_tuned,open,1682,0.0005945303210463733,False,False,True,[M-H2O+H]+,6
286,frozen,closed,446,0.002242152466367713,False,False,True,[M-H2O+H]+,6
286,frozen,open,3673,0.0002722570106180234,False,False,True,[M-H2O+H]+,6
287,fine_tuned,closed,353,0.0028328611898017,False,False,False,[M+Na]+,2
287,fine_tuned,open,4406,0.00022696323195642307,False,False,False,[M+Na]+,2
287,frozen,closed,565,0.0017699115044247787,False,False,False,[M+Na]+,2
287,frozen,open,4569,0.0002188662727073758,False,False,False,[M+Na]+,2
288,fine_tuned,closed,13,0.07692307692307693,False,False,True,[M+H]+,5
288,fine_tuned,open,531,0.0018832391713747645,False,False,True,[M+H]+,5
288,frozen,closed,530,0.0018867924528301887,False,False,True,[M+H]+,5
288,frozen,open,5337,0.00018737118231216038,False,False,True,[M+H]+,5
290,fine_tuned,closed,496,0.0020161290322580645,False,False,True,[M+Na]+,3
290,fine_tuned,open,4975,0.00020100502512562814,False,False,True,[M+Na]+,3
290,frozen,closed,551,0.0018148820326678765,False,False,True,[M+Na]+,3
290,frozen,open,5451,0.000183452577508714,False,False,True,[M+Na]+,3
291,fine_tuned,closed,205,0.004878048780487805,False,False,False,[M-NH3+H]+,3
291,fine_tuned,open,3605,0.00027739251040221914,False,False,False,[M-NH3+H]+,3
291,frozen,closed,21,0.047619047619047616,False,False,False,[M-NH3+H]+,3
291,frozen,open,1299,0.0007698229407236335,False,False,False,[M-NH3+H]+,3
292,fine_tuned,closed,161,0.006211180124223602,False,False,False,[M+H]+,1
292,fine_tuned,open,2158,0.0004633920296570899,False,False,False,[M+H]+,1
292,frozen,closed,7,0.14285714285714285,False,False,False,[M+H]+,1
292,frozen,open,53,0.018867924528301886,False,False,False,[M+H]+,1
293,fine_tuned,closed,183,0.00546448087431694,False,False,False,[M+H]+,3
293,fine_tuned,open,2227,0.000449034575662326,False,False,False,[M+H]+,3
293,frozen,closed,49,0.02040816326530612,False,False,False,[M+H]+,3
293,frozen,open,344,0.0029069767441860465,False,False,False,[M+H]+,3
294,fine_tuned,closed,396,0.0025252525252525255,False,False,False,[M+NH4]+,2
294,fine_tuned,open,5360,0.00018656716417910448,False,False,False,[M+NH4]+,2
294,frozen,closed,222,0.0045045045045045045,False,False,False,[M+NH4]+,2
294,frozen,open,4564,0.00021910604732690623,False,False,False,[M+NH4]+,2
297,fine_tuned,closed,3,0.3333333333333333,False,True,True,[M+Na]+,2
297,fine_tuned,open,68,0.014705882352941176,False,False,True,[M+Na]+,2
297,frozen,closed,11,0.09090909090909091,False,False,True,[M+Na]+,2
297,frozen,open,904,0.0011061946902654867,False,False,True,[M+Na]+,2
298,fine_tuned,closed,7,0.14285714285714285,False,False,True,[M-NH3+H]+,6
298,fine_tuned,open,485,0.002061855670103093,False,False,True,[M-NH3+H]+,6
298,frozen,closed,28,0.03571428571428571,False,False,True,[M-NH3+H]+,6
298,frozen,open,651,0.0015360983102918587,False,False,True,[M-NH3+H]+,6
299,fine_tuned,closed,1,1.0,True,True,True,[M+H]+,15
299,fine_tuned,open,1,1.0,True,True,True,[M+H]+,15
299,frozen,closed,1,1.0,True,True,True,[M+H]+,15
299,frozen,open,5,0.2,False,True,True,[M+H]+,15
300,fine_tuned,closed,1,1.0,True,True,True,[M+H]+,17
300,fine_tuned,open,1,1.0,True,True,True,[M+H]+,17
300,frozen,closed,5,0.2,False,True,True,[M+H]+,17
300,frozen,open,5,0.2,False,True,True,[M+H]+,17
301,fine_tuned,closed,4,0.25,False,True,True,[M-H2O+H]+,3
301,fine_tuned,open,4,0.25,False,True,True,[M-H2O+H]+,3
301,frozen,closed,15,0.06666666666666667,False,False,True,[M-H2O+H]+,3
301,frozen,open,152,0.006578947368421052,False,False,True,[M-H2O+H]+,3
302,fine_tuned,closed,4,0.25,False,True,True,[M+H]+,16
302,fine_tuned,open,4,0.25,False,True,True,[M+H]+,16
302,frozen,closed,1,1.0,True,True,True,[M+H]+,16
302,frozen,open,1,1.0,True,True,True,[M+H]+,16
303,fine_tuned,closed,14,0.07142857142857142,False,False,True,[M+NH4]+,9
303,fine_tuned,open,144,0.006944444444444444,False,False,True,[M+NH4]+,9
303,frozen,closed,1,1.0,True,True,True,[M+NH4]+,9
303,frozen,open,1,1.0,True,True,True,[M+NH4]+,9
304,fine_tuned,closed,46,0.021739130434782608,False,False,True,[M-NH3+H]+,6
304,fine_tuned,open,230,0.004347826086956522,False,False,True,[M-NH3+H]+,6
304,frozen,closed,597,0.0016750418760469012,False,False,True,[M-NH3+H]+,6
304,frozen,open,6045,0.00016542597187758478,False,False,True,[M-NH3+H]+,6
305,fine_tuned,closed,3,0.3333333333333333,False,True,True,[M+H]+,8
305,fine_tuned,open,4,0.25,False,True,True,[M+H]+,8
305,frozen,closed,513,0.001949317738791423,False,False,True,[M+H]+,8
305,frozen,open,5842,0.00017117425539198904,False,False,True,[M+H]+,8
306,fine_tuned,closed,1,1.0,True,True,True,[M+H]+,4
306,fine_tuned,open,2,0.5,False,True,True,[M+H]+,4
306,frozen,closed,623,0.0016051364365971107,False,False,True,[M+H]+,4
306,frozen,open,6244,0.00016015374759769378,False,False,True,[M+H]+,4
307,fine_tuned,closed,7,0.14285714285714285,False,False,False,[M-2H2O+H]+,7
307,fine_tuned,open,11,0.09090909090909091,False,False,False,[M-2H2O+H]+,7
307,frozen,closed,20,0.05,False,False,False,[M-2H2O+H]+,7
307,frozen,open,948,0.0010548523206751054,False,False,False,[M-2H2O+H]+,7
308,fine_tuned,closed,3,0.3333333333333333,False,True,True,[M+H]+,4
308,fine_tuned,open,3,0.3333333333333333,False,True,True,[M+H]+,4
308,frozen,closed,63,0.015873015873015872,False,False,True,[M+H]+,4
308,frozen,open,710,0.0014084507042253522,False,False,True,[M+H]+,4
309,fine_tuned,closed,291,0.003436426116838488,False,False,False,[M-H2O+H]+,4
309,fine_tuned,open,1835,0.0005449591280653951,False,False,False,[M-H2O+H]+,4
309,frozen,closed,155,0.0064516129032258064,False,False,False,[M-H2O+H]+,4
309,frozen,open,2260,0.0004424778761061947,False,False,False,[M-H2O+H]+,4
310,fine_tuned,closed,374,0.00267379679144385,False,False,False,[M-H2O+H]+,5
310,fine_tuned,open,3238,0.00030883261272390367,False,False,False,[M-H2O+H]+,5
310,frozen,closed,169,0.005917159763313609,False,False,False,[M-H2O+H]+,5
310,frozen,open,3339,0.0002994908655286014,False,False,False,[M-H2O+H]+,5
311,fine_tuned,closed,58,0.017241379310344827,False,False,True,[M-NH3+H]+,3
311,fine_tuned,open,1828,0.0005470459518599562,False,False,True,[M-NH3+H]+,3
311,frozen,closed,437,0.002288329519450801,False,False,True,[M-NH3+H]+,3
311,frozen,open,5360,0.00018656716417910448,False,False,True,[M-NH3+H]+,3
312,fine_tuned,closed,48,0.020833333333333332,False,False,False,[M+H]+,2
312,fine_tuned,open,712,0.0014044943820224719,False,False,False,[M+H]+,2
312,frozen,closed,181,0.0055248618784530384,False,False,False,[M+H]+,2
312,frozen,open,331,0.0030211480362537764,False,False,False,[M+H]+,2
313,fine_tuned,closed,406,0.0024630541871921183,False,False,True,[M+H]+,18
313,fine_tuned,open,2905,0.00034423407917383823,False,False,True,[M+H]+,18
313,frozen,closed,67,0.014925373134328358,False,False,True,[M+H]+,18
313,frozen,open,1753,0.0005704506560182544,False,False,True,[M+H]+,18
314,fine_tuned,closed,150,0.006666666666666667,False,False,False,[M+Na]+,2
314,fine_tuned,open,3086,0.0003240440699935191,False,False,False,[M+Na]+,2
314,frozen,closed,132,0.007575757575757576,False,False,False,[M+Na]+,2
314,frozen,open,600,0.0016666666666666668,False,False,False,[M+Na]+,2
315,fine_tuned,closed,10,0.1,False,False,False,[M+H]+,1
315,fine_tuned,open,302,0.0033112582781456954,False,False,False,[M+H]+,1
315,frozen,closed,4,0.25,False,True,False,[M+H]+,1
315,frozen,open,462,0.0021645021645021645,False,False,False,[M+H]+,1
316,fine_tuned,closed,11,0.09090909090909091,False,False,False,[M+H]+,1
316,fine_tuned,open,618,0.0016181229773462784,False,False,False,[M+H]+,1
316,frozen,closed,9,0.1111111111111111,False,False,False,[M+H]+,1
316,frozen,open,122,0.00819672131147541,False,False,False,[M+H]+,1
317,fine_tuned,closed,122,0.00819672131147541,False,False,False,[M+NH4]+,1
317,fine_tuned,open,2223,0.000449842555105713,False,False,False,[M+NH4]+,1
317,frozen,closed,315,0.0031746031746031746,False,False,False,[M+NH4]+,1
317,frozen,open,1248,0.0008012820512820513,False,False,False,[M+NH4]+,1
319,fine_tuned,closed,308,0.003246753246753247,False,False,False,[M+H]+,3
319,fine_tuned,open,427,0.00234192037470726,False,False,False,[M+H]+,3
319,frozen,closed,218,0.0045871559633027525,False,False,False,[M+H]+,3
319,frozen,open,2294,0.00043591979075850045,False,False,False,[M+H]+,3
320,fine_tuned,closed,1,1.0,True,True,True,[M+H]+,7
320,fine_tuned,open,1,1.0,True,True,True,[M+H]+,7
320,frozen,closed,215,0.004651162790697674,False,False,True,[M+H]+,7
320,frozen,open,2249,0.00044464206313917296,False,False,True,[M+H]+,7
321,fine_tuned,closed,198,0.005050505050505051,False,False,True,[M-H2O+H]+,4
321,fine_tuned,open,283,0.0035335689045936395,False,False,True,[M-H2O+H]+,4
321,frozen,closed,314,0.0031847133757961785,False,False,True,[M-H2O+H]+,4
321,frozen,open,799,0.0012515644555694619,False,False,True,[M-H2O+H]+,4
322,fine_tuned,closed,183,0.00546448087431694,False,False,True,[M-H2O+H]+,1
322,fine_tuned,open,269,0.0037174721189591076,False,False,True,[M-H2O+H]+,1
322,frozen,closed,533,0.001876172607879925,False,False,True,[M-H2O+H]+,1
322,frozen,open,5762,0.00017355085039916696,False,False,True,[M-H2O+H]+,1
323,fine_tuned,closed,158,0.006329113924050633,False,False,True,[M-H2O+H]+,3
323,fine_tuned,open,179,0.00558659217877095,False,False,True,[M-H2O+H]+,3
323,frozen,closed,222,0.0045045045045045045,False,False,True,[M-H2O+H]+,3
323,frozen,open,675,0.0014814814814814814,False,False,True,[M-H2O+H]+,3
324,fine_tuned,closed,2,0.5,False,True,True,[M+H]+,3
324,fine_tuned,open,2,0.5,False,True,True,[M+H]+,3
324,frozen,closed,150,0.006666666666666667,False,False,True,[M+H]+,3
324,frozen,open,155,0.0064516129032258064,False,False,True,[M+H]+,3
326,fine_tuned,closed,2,0.5,False,True,True,[M+H]+,2
326,fine_tuned,open,2,0.5,False,True,True,[M+H]+,2
326,frozen,closed,385,0.0025974025974025974,False,False,True,[M+H]+,2
326,frozen,open,5455,0.00018331805682859762,False,False,True,[M+H]+,2
328,fine_tuned,closed,2,0.5,False,True,True,[M-2H2O+H]+,2
328,fine_tuned,open,2,0.5,False,True,True,[M-2H2O+H]+,2
328,frozen,closed,55,0.01818181818181818,False,False,True,[M-2H2O+H]+,2
328,frozen,open,1127,0.0008873114463176575,False,False,True,[M-2H2O+H]+,2
329,fine_tuned,closed,9,0.1111111111111111,False,False,True,[M+H]+,9
329,fine_tuned,open,9,0.1111111111111111,False,False,True,[M+H]+,9
329,frozen,closed,142,0.007042253521126761,False,False,True,[M+H]+,9
329,frozen,open,280,0.0035714285714285713,False,False,True,[M+H]+,9
331,fine_tuned,closed,135,0.007407407407407408,False,False,True,[M-H2O+H]+,3
331,fine_tuned,open,149,0.006711409395973154,False,False,True,[M-H2O+H]+,3
331,frozen,closed,434,0.002304147465437788,False,False,True,[M-H2O+H]+,3
331,frozen,open,4051,0.00024685262898049864,False,False,True,[M-H2O+H]+,3
332,fine_tuned,closed,8,0.125,False,False,True,[M+H]+,3
332,fine_tuned,open,9,0.1111111111111111,False,False,True,[M+H]+,3
332,frozen,closed,66,0.015151515151515152,False,False,True,[M+H]+,3
332,frozen,open,2480,0.0004032258064516129,False,False,True,[M+H]+,3
333,fine_tuned,closed,3,0.3333333333333333,False,True,True,[M+H]+,8
333,fine_tuned,open,3,0.3333333333333333,False,True,True,[M+H]+,8
333,frozen,closed,43,0.023255813953488372,False,False,True,[M+H]+,8
333,frozen,open,477,0.0020964360587002098,False,False,True,[M+H]+,8
334,fine_tuned,closed,9,0.1111111111111111,False,False,True,[M+H]+,1
334,fine_tuned,open,9,0.1111111111111111,False,False,True,[M+H]+,1
334,frozen,closed,89,0.011235955056179775,False,False,True,[M+H]+,1
334,frozen,open,550,0.0018181818181818182,False,False,True,[M+H]+,1
335,fine_tuned,closed,21,0.047619047619047616,False,False,True,[M-H2O+H]+,2
335,fine_tuned,open,68,0.014705882352941176,False,False,True,[M-H2O+H]+,2
335,frozen,closed,118,0.00847457627118644,False,False,True,[M-H2O+H]+,2
335,frozen,open,3014,0.00033178500331785003,False,False,True,[M-H2O+H]+,2
337,fine_tuned,closed,31,0.03225806451612903,False,False,True,[M+Na]+,1
337,fine_tuned,open,31,0.03225806451612903,False,False,True,[M+Na]+,1
337,frozen,closed,374,0.00267379679144385,False,False,True,[M+Na]+,1
337,frozen,open,5219,0.00019160758766047136,False,False,True,[M+Na]+,1
338,fine_tuned,closed,123,0.008130081300813009,False,False,True,[M+H]+,1
338,fine_tuned,open,136,0.007352941176470588,False,False,True,[M+H]+,1
338,frozen,closed,234,0.004273504273504274,False,False,True,[M+H]+,1
338,frozen,open,4610,0.00021691973969631235,False,False,True,[M+H]+,1
339,fine_tuned,closed,64,0.015625,False,False,True,[M-NH3+H]+,3
339,fine_tuned,open,64,0.015625,False,False,True,[M-NH3+H]+,3
339,frozen,closed,40,0.025,False,False,True,[M-NH3+H]+,3
339,frozen,open,47,0.02127659574468085,False,False,True,[M-NH3+H]+,3
340,fine_tuned,closed,362,0.0027624309392265192,False,False,True,[M-H2O+H]+,1
340,fine_tuned,open,3038,0.0003291639236339697,False,False,True,[M-H2O+H]+,1
340,frozen,closed,316,0.0031645569620253164,False,False,True,[M-H2O+H]+,1
340,frozen,open,1464,0.0006830601092896175,False,False,True,[M-H2O+H]+,1
341,fine_tuned,closed,518,0.0019305019305019305,False,False,True,[M-NH3+H]+,1
341,fine_tuned,open,4808,0.00020798668885191348,False,False,True,[M-NH3+H]+,1
341,frozen,closed,268,0.0037313432835820895,False,False,True,[M-NH3+H]+,1
341,frozen,open,1268,0.0007886435331230284,False,False,True,[M-NH3+H]+,1
342,fine_tuned,closed,1,1.0,True,True,True,[M+H]+,5
342,fine_tuned,open,1,1.0,True,True,True,[M+H]+,5
